,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
7687,7687,E01007893,0.465541931,E01007893,Sheffield 003C,"1,418",1.09,1300
7688,7688,E01007894,1.757531709,E01007894,Sheffield 004E,"1,356",0.98,1385
7689,7689,E01007895,2.60556527,E01007895,Sheffield 004F,"1,360",0.3,4500
7690,7690,E01007896,0.787477666,E01007896,Sheffield 004G,"1,168",0.31,3726
7691,7691,E01007897,0.633848047,E01007897,Sheffield 005A,"1,309",0.99,1323
7692,7692,E01007898,0.620442829,E01007898,Sheffield 003D,"1,350",1.24,1091
7693,7693,E01007899,0.912883582,E01007899,Sheffield 003E,"1,357",0.66,2069
7694,7694,E01007900,1.372997305,E01007900,Sheffield 003F,"1,701",0.36,4718
7695,7695,E01007901,2.486979906,E01007901,Sheffield 003G,"1,555",0.28,5471
7696,7696,E01007902,1.3917251,E01007902,Sheffield 027B,"1,833",2.51,731
7697,7697,E01007903,0.356895494,E01007903,Sheffield 018A,"1,723",2.32,741
7698,7698,E01007904,1.435263869,E01007904,Sheffield 018B,"1,892",1.85,1024
7699,7699,E01007905,0.410861283,E01007905,Sheffield 027C,"2,170",0.31,7066
7700,7700,E01007906,0.434058715,E01007906,Sheffield 027D,"2,765",0.28,9953
7701,7701,E01007907,0.108503003,E01007907,Sheffield 032A,"1,688",0.42,4027
7702,7702,E01007908,0.40871006,E01007908,Sheffield 032B,"1,444",0.25,5813
7703,7703,E01007909,0.638901669,E01007909,Sheffield 032C,"2,431",0.99,2444
7704,7704,E01007910,1.830202235,E01007910,Sheffield 037A,"1,788",0.94,1905
7705,7705,E01007911,0.936899001,E01007911,Sheffield 032D,"1,323",0.88,1504
7706,7706,E01007912,0.99866062,E01007912,Sheffield 037B,"1,436",0.27,5405
7707,7707,E01007913,0.750739541,E01007913,Sheffield 018C,"1,764",2.72,648
7708,7708,E01007914,0.072437352,E01007914,Sheffield 018D,"1,721",0.27,6443
7709,7709,E01007915,-0.175821311,E01007915,Sheffield 071A,"1,382",0.57,2445
7710,7710,E01007916,2.242985279,E01007916,Sheffield 069B,"1,650",0.31,5389
7711,7711,E01007917,0.821734405,E01007917,Sheffield 071B,"1,528",0.82,1853
7712,7712,E01007918,-0.041628984,E01007918,Sheffield 071C,"1,756",0.51,3440
7713,7713,E01007919,2.302855223,E01007919,Sheffield 069C,"1,766",0.22,7852
7714,7714,E01007920,-0.38663167,E01007920,Sheffield 068A,"1,744",0.84,2071
7715,7715,E01007921,-0.042644987,E01007921,Sheffield 068B,"1,689",0.75,2246
7716,7716,E01007922,-0.068894917,E01007922,Sheffield 071D,"1,350",0.39,3426
7717,7717,E01007923,-0.388776765,E01007923,Sheffield 068C,"1,867",0.62,3026
7718,7718,E01007924,0.326408821,E01007924,Sheffield 071E,"1,628",0.48,3392
7719,7719,E01007925,0.347989553,E01007925,Sheffield 068D,"1,767",1.3,1360
7720,7720,E01007926,-0.258326174,E01007926,Sheffield 068E,"1,663",8.9,187
7721,7721,E01007927,-0.141938941,E01007927,Sheffield 055A,"1,662",0.63,2620
7722,7722,E01007928,-0.242736156,E01007928,Sheffield 055B,"1,725",0.53,3270
7723,7723,E01007929,-0.132924884,E01007929,Sheffield 055C,"1,848",0.69,2686
7724,7724,E01007930,-0.107897922,E01007930,Sheffield 055D,"1,381",0.62,2242
7725,7725,E01007931,-0.319125084,E01007931,Sheffield 047A,"1,572",0.34,4679
7726,7726,E01007932,-0.092554636,E01007932,Sheffield 055E,"1,414",0.99,1429
7727,7727,E01007933,0.209106716,E01007933,Sheffield 068F,"1,565",1.84,849
7728,7728,E01007934,-0.230842106,E01007934,Sheffield 047B,"1,445",0.43,3399
7729,7729,E01007935,-0.427869282,E01007935,Sheffield 047C,"1,464",0.2,7305
7730,7730,E01007936,-0.333440137,E01007936,Sheffield 047D,"1,676",0.15,10834
7731,7731,E01007937,-0.196051918,E01007937,Sheffield 047E,"1,481",0.28,5256
7732,7732,E01007938,-0.451781351,E01007938,Sheffield 047F,"1,521",0.36,4221
7733,7733,E01007939,-0.365492152,E01007939,Sheffield 055F,"1,589",3.08,516
7734,7734,E01007940,0.916642018,E01007940,Sheffield 022E,"2,243",0.18,12420
7735,7735,E01007941,4.017037623,E01007941,Sheffield 015A,"1,576",0.36,4332
7736,7736,E01007942,0.205261459,E01007942,Sheffield 020D,"2,125",0.42,5075
7737,7737,E01007943,3.796037826,E01007943,Sheffield 019C,"1,706",0.3,5696
7738,7738,E01007944,0.414789551,E01007944,Sheffield 022F,"2,606",0.11,23562
7739,7739,E01007945,3.576451037,E01007945,Sheffield 015B,"1,743",0.29,6069
7740,7740,E01007946,2.831798977,E01007946,Sheffield 015C,"1,601",0.25,6535
7741,7741,E01007947,4.105794855,E01007947,Sheffield 013C,"1,691",0.31,5485
7742,7742,E01007948,1.654062046,E01007948,Sheffield 013D,"1,815",0.24,7544
7743,7743,E01007949,0.754012024,E01007949,Sheffield 020E,"1,990",0.21,9499
7744,7744,E01007950,2.493946701,E01007950,Sheffield 015D,"1,533",0.25,6212
7745,7745,E01007951,0.413415975,E01007951,Sheffield 029A,"1,718",0.29,6018
7746,7746,E01007952,0.121455971,E01007952,Sheffield 033A,"1,595",0.35,4548
