,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
11012,11012,E01011334,1.061035867,E01011334,Leeds 058B,"1,371",0.22,6249
11013,11013,E01011335,1.076157979,E01011335,Leeds 052C,"1,694",0.39,4372
11014,11014,E01011336,2.771217239,E01011336,Leeds 058C,"1,494",0.3,4947
11015,11015,E01011337,1.316162981,E01011337,Leeds 058D,"1,583",0.43,3719
11016,11016,E01011338,1.193981255,E01011338,Leeds 064A,"1,857",0.21,8839
11017,11017,E01011339,1.086731846,E01011339,Leeds 060A,"2,095",0.59,3528
11018,11018,E01011340,1.430981901,E01011340,Leeds 060B,"1,765",0.37,4774
11019,11019,E01011341,1.066325278,E01011341,Leeds 061A,"1,608",0.6,2698
11020,11020,E01011342,0.745282992,E01011342,Leeds 060C,"1,585",0.4,4011
11021,11021,E01011343,2.01564953,E01011343,Leeds 061B,"1,889",0.57,3331
11022,11022,E01011344,0.247607323,E01011344,Leeds 065A,"2,480",0.15,16655
11023,11023,E01011345,1.239109969,E01011345,Leeds 061C,"1,416",0.34,4160
11024,11024,E01011346,1.597651425,E01011346,Leeds 060D,"1,829",0.67,2712
11025,11025,E01011347,0.483604568,E01011347,Leeds 065B,"2,200",0.19,11715
11026,11026,E01011348,0.903609798,E01011348,Leeds 065C,"1,725",0.47,3682
11027,11027,E01011349,1.438676688,E01011349,Leeds 065D,"1,916",0.27,7083
11028,11028,E01011350,-0.057900849,E01011350,Leeds 034A,"1,474",0.37,4036
11029,11029,E01011351,0.188553156,E01011351,Leeds 034B,"1,633",0.37,4376
11030,11030,E01011352,0.564732963,E01011352,Leeds 034C,"1,857",0.3,6272
11031,11031,E01011353,-0.105945927,E01011353,Leeds 034D,"1,754",0.38,4583
11032,11032,E01011354,1.714676917,E01011354,Leeds 038A,"1,380",0.25,5418
11033,11033,E01011355,0.990526628,E01011355,Leeds 038B,"1,402",0.58,2397
11034,11034,E01011356,0.287034503,E01011356,Leeds 042A,"1,955",0.43,4499
11035,11035,E01011357,0.839693406,E01011357,Leeds 038C,"2,066",0.55,3749
11036,11036,E01011358,1.470538606,E01011358,Leeds 042B,"1,556",0.3,5264
11037,11037,E01011359,0.181156637,E01011359,Leeds 042C,"1,889",0.4,4713
11038,11038,E01011360,-0.235614139,E01011360,Leeds 042D,"2,163",0.23,9259
11039,11039,E01011361,0.186083643,E01011361,Leeds 042E,"2,652",0.4,6572
11040,11040,E01011362,1.535235279,E01011362,Leeds 081A,"1,961",0.94,2082
11041,11041,E01011363,1.886487909,E01011363,Leeds 071E,"1,892",1.08,1751
11042,11042,E01011364,0.907909299,E01011364,Leeds 085A,"2,114",0.72,2923
11043,11043,E01011366,1.58975226,E01011366,Leeds 082A,"1,765",0.71,2471
11044,11044,E01011368,1.347705966,E01011368,Leeds 082C,"1,603",0.14,11377
11045,11045,E01011369,0.316476336,E01011369,Leeds 090E,"1,620",1.07,1521
11046,11046,E01011370,1.065380203,E01011370,Leeds 082D,"1,780",0.25,7218
11047,11047,E01011371,2.238049012,E01011371,Leeds 085B,"1,751",0.29,6131
11048,11048,E01011372,1.11267427,E01011372,Leeds 086C,"1,507",0.11,13208
11049,11049,E01011373,1.212141922,E01011373,Leeds 085C,"1,646",0.17,9643
11050,11050,E01011374,0.899406158,E01011374,Leeds 085D,"1,306",0.13,9924
11051,11051,E01011375,0.981788889,E01011375,Leeds 086D,"1,930",0.09,22158
11052,11052,E01011376,-0.336560204,E01011376,Leeds 013A,"1,460",1.83,797
11053,11053,E01011377,0.274210629,E01011377,Leeds 013B,"1,334",0.48,2752
11054,11054,E01011378,1.41890179,E01011378,Leeds 013C,"1,342",0.41,3239
11055,11055,E01011379,1.44054937,E01011379,Leeds 017A,"1,502",0.45,3333
11056,11056,E01011380,0.144655152,E01011380,Leeds 016A,"1,463",0.81,1808
11057,11057,E01011381,-0.346098534,E01011381,Leeds 016B,"1,327",2.64,503
11058,11058,E01011382,-0.094338338,E01011382,Leeds 013D,"1,443",0.3,4812
11059,11059,E01011383,0.41994065,E01011383,Leeds 019A,"1,619",0.74,2180
11060,11060,E01011384,0.437125621,E01011384,Leeds 017B,"1,434",0.33,4380
11061,11061,E01011385,0.749636165,E01011385,Leeds 016C,"1,273",1.18,1082
11062,11062,E01011386,-0.11334851,E01011386,Leeds 016D,"1,572",0.67,2343
11063,11063,E01011388,0.402685236,E01011388,Leeds 019B,"1,422",0.59,2402
11064,11064,E01011390,0.68664305,E01011390,Leeds 087A,"1,401",0.86,1629
11065,11065,E01011391,0.763361395,E01011391,Leeds 087B,"1,545",0.74,2074
11066,11066,E01011392,0.474183307,E01011392,Leeds 087C,"1,938",4.2,462
11067,11067,E01011393,1.169638911,E01011393,Leeds 103C,"1,892",1.79,1059
11068,11068,E01011394,1.581330786,E01011394,Leeds 103D,"1,135",2.59,437
11069,11069,E01011395,0.787747758,E01011395,Leeds 103E,"1,151",4.29,268
11070,11070,E01011396,0.393045214,E01011396,Leeds 074A,"1,814",0.93,1941
11071,11071,E01011397,-0.015586755,E01011397,Leeds 077A,"1,385",0.28,5035
11072,11072,E01011398,-0.116846962,E01011398,Leeds 077B,"1,214",0.3,3984
11073,11073,E01011399,0.182250424,E01011399,Leeds 074B,"1,504",0.56,2671
11074,11074,E01011400,0.761906645,E01011400,Leeds 074C,"1,318",0.49,2706
11075,11075,E01011401,-0.007099839,E01011401,Leeds 077C,"1,456",0.35,4168
11076,11076,E01011402,1.459363938,E01011402,Leeds 087D,"1,900",9.61,198
11077,11077,E01011403,2.013583878,E01011403,Leeds 074D,"1,349",0.43,3140
11078,11078,E01011404,-0.163565871,E01011404,Leeds 077D,"1,329",1.17,1139
11079,11079,E01011405,0.107417604,E01011405,Leeds 077E,"1,485",0.44,3340
11080,11080,E01011406,0.549883399,E01011406,Leeds 057A,"1,281",0.33,3939
11081,11081,E01011407,1.159730898,E01011407,Leeds 057B,"1,352",0.31,4433
11082,11082,E01011408,0.794458758,E01011408,Leeds 057C,"1,404",0.36,3888
11083,11083,E01011409,1.604988478,E01011409,Leeds 057D,"1,354",0.3,4457
11084,11084,E01011410,0.578504323,E01011410,Leeds 057E,"1,513",4.85,312
11085,11085,E01011411,0.247229193,E01011411,Leeds 073A,"1,598",2.61,613
11086,11086,E01011412,0.482855371,E01011412,Leeds 057F,"1,635",0.83,1970
11087,11087,E01011413,0.82333778,E01011413,Leeds 069A,"1,450",0.32,4590
11088,11088,E01011414,0.460549403,E01011414,Leeds 073B,"1,403",0.29,4858
11089,11089,E01011415,1.057445102,E01011415,Leeds 069B,"1,556",0.61,2559
11090,11090,E01011416,0.646614295,E01011416,Leeds 069C,"1,428",0.36,4021
11091,11091,E01011417,0.973078136,E01011417,Leeds 069D,"1,507",0.33,4523
11092,11092,E01011418,1.425544013,E01011418,Leeds 073C,"1,362",0.47,2918
11093,11093,E01011419,0.295533904,E01011419,Leeds 073D,"1,064",0.87,1229
11094,11094,E01011420,0.731379253,E01011420,Leeds 069E,"1,237",6.32,196
11095,11095,E01011421,0.729755066,E01011421,Leeds 040A,"1,574",0.26,5964
11096,11096,E01011422,-0.434867984,E01011422,Leeds 048A,"1,642",0.12,13492
11097,11097,E01011423,0.463520121,E01011423,Leeds 047A,"1,632",0.37,4405
11098,11098,E01011424,-0.11931075,E01011424,Leeds 047B,"1,904",0.2,9477
11099,11099,E01011425,0.32551745,E01011425,Leeds 040B,"1,524",0.27,5580
11100,11100,E01011426,-0.089386505,E01011426,Leeds 048B,"1,652",0.08,19573
11101,11101,E01011427,0.359015701,E01011427,Leeds 047C,"1,915",0.23,8251
11102,11102,E01011428,-0.551748462,E01011428,Leeds 048C,"2,320",0.12,19496
11103,11103,E01011429,-0.230538764,E01011429,Leeds 048D,"2,249",0.18,12249
11104,11104,E01011430,-0.372436445,E01011430,Leeds 053A,"2,093",0.12,16961
11105,11105,E01011431,1.260172585,E01011431,Leeds 047D,"2,337",0.3,7733
11106,11106,E01011432,0.48708317,E01011432,Leeds 053B,"2,110",0.09,22328
11107,11107,E01011433,-0.259960528,E01011433,Leeds 053C,"2,394",0.14,16625
11108,11108,E01011434,-0.326497497,E01011434,Leeds 053D,"1,982",0.11,18018
11109,11109,E01011435,-0.396222718,E01011435,Leeds 044A,"2,011",0.15,13398
11110,11110,E01011440,-0.218993973,E01011440,Leeds 044D,"1,831",0.2,9196
11111,11111,E01011441,-0.338978223,E01011441,Leeds 044E,"2,275",0.21,10969
11112,11112,E01011442,-0.791777109,E01011442,Leeds 110A,"1,928",0.12,15523
11113,11113,E01011443,-0.650977179,E01011443,Leeds 110B,"1,760",0.16,11348
11114,11114,E01011444,-0.356317352,E01011444,Leeds 110C,"1,961",0.1,20133
11115,11115,E01011445,-0.983828111,E01011445,Leeds 054A,"1,854",0.07,27066
11116,11116,E01011446,-0.69004729,E01011446,Leeds 054B,"1,822",0.08,22383
11117,11117,E01011447,-0.512372604,E01011447,Leeds 054C,"1,576",0.09,17511
11118,11118,E01011448,-0.004174756,E01011448,Leeds 054D,"1,669",0.08,20580
11119,11119,E01011449,-0.028934463,E01011449,Leeds 054E,"1,546",0.09,17628
11120,11120,E01011450,1.34078578,E01011450,Leeds 038D,"1,325",0.4,3321
11121,11121,E01011451,-0.307188585,E01011451,Leeds 110D,"1,939",0.23,8419
11122,11122,E01011452,-0.444139457,E01011452,Leeds 027A,"1,646",1.02,1620
11123,11123,E01011453,-0.318210116,E01011453,Leeds 028A,"1,422",0.45,3138
11124,11124,E01011454,-0.617970746,E01011454,Leeds 027B,"1,574",0.25,6268
11125,11125,E01011455,-0.106914536,E01011455,Leeds 021A,"1,311",1.55,847
11126,11126,E01011456,-0.044255851,E01011456,Leeds 021B,"1,642",1.01,1627
11127,11127,E01011457,0.121551345,E01011457,Leeds 027C,"1,484",2.56,580
11128,11128,E01011458,-0.194388444,E01011458,Leeds 027D,"1,981",1.65,1201
11129,11129,E01011459,0.455505879,E01011459,Leeds 021C,"1,592",0.65,2452
11130,11130,E01011460,0.271988594,E01011460,Leeds 028B,"1,534",0.3,5200
