,Unnamed: 0,lsoa11,index2019,LSOA Code,LSOA Name,Mid-2019 population,Area Sq Km,People per Sq Km
5140,5140,E01005280,0.166049578,E01005280,Manchester 026A,"1,957",0.29,6828
5141,5141,E01005281,0.490897731,E01005281,Manchester 026B,"1,818",0.46,3994
5142,5142,E01005282,0.241771743,E01005282,Manchester 032D,"2,212",0.37,6037
5143,5143,E01005283,-0.016559422,E01005283,Manchester 032E,"1,513",0.16,9742
5144,5144,E01005284,-0.714300997,E01005284,Manchester 026C,"4,344",0.3,14646
5145,5145,E01005285,0.986867611,E01005285,Manchester 025D,"1,257",0.12,10855
5146,5146,E01005286,-0.550543121,E01005286,Manchester 026D,"2,692",0.29,9321
5147,5147,E01005287,0.342567099,E01005287,Manchester 026E,"2,139",0.21,9977
5148,5148,E01005288,-0.264661687,E01005288,Manchester 025E,"1,744",0.19,9371
5149,5149,E01005289,4.18462489,E01005289,Manchester 049D,"1,679",0.23,7367
5150,5150,E01005290,3.700414396,E01005290,Manchester 052A,"1,526",0.33,4563
5151,5151,E01005291,3.706629382,E01005291,Manchester 050E,"1,377",0.41,3382
5152,5152,E01005292,3.374390875,E01005292,Manchester 052B,"1,506",0.31,4899
5153,5153,E01005293,1.949846153,E01005293,Manchester 052C,"1,142",0.25,4640
5154,5154,E01005294,1.817396497,E01005294,Manchester 052D,"1,545",0.44,3535
5155,5155,E01005295,2.224811728,E01005295,Manchester 049E,"2,657",0.9,2949
5156,5156,E01005296,0.650671155,E01005296,Manchester 029E,"1,673",0.22,7452
5157,5157,E01005297,0.832907929,E01005297,Manchester 028A,"2,419",0.33,7400
5158,5158,E01005298,0.516295774,E01005298,Manchester 028B,"1,784",0.18,9840
5159,5159,E01005299,0.362893003,E01005299,Manchester 029F,"1,486",0.24,6307
5160,5160,E01005300,0.207419515,E01005300,Manchester 033D,"1,347",0.27,4921
5161,5161,E01005301,0.443521858,E01005301,Manchester 033E,"1,393",0.26,5378
5162,5162,E01005302,1.409431795,E01005302,Manchester 028C,"2,123",0.27,7928
5163,5163,E01005304,0.847088351,E01005304,Manchester 040B,"1,825",0.21,8695
5164,5164,E01005305,0.321841787,E01005305,Manchester 036A,"1,741",0.33,5306
5165,5165,E01005306,0.246216742,E01005306,Manchester 040C,"1,478",0.33,4450
5166,5166,E01005307,0.407933489,E01005307,Manchester 040D,"1,902",0.27,6985
5167,5167,E01005308,1.389436073,E01005308,Manchester 040E,"1,630",0.33,4882
5168,5168,E01005309,0.599778452,E01005309,Manchester 036B,"2,387",0.21,11350
5169,5169,E01005310,0.473006251,E01005310,Manchester 036C,"1,763",0.16,11352
5170,5170,E01005311,0.256363481,E01005311,Manchester 036D,"1,974",0.21,9404
5171,5171,E01005312,0.849741595,E01005312,Manchester 036E,"1,799",0.12,14722
5172,5172,E01005313,3.131547955,E01005313,Manchester 053A,"1,418",0.28,5004
5173,5173,E01005314,3.556325598,E01005314,Manchester 053B,"1,504",0.3,5066
5174,5174,E01005315,3.312844775,E01005315,Manchester 053C,"1,686",0.36,4631
5175,5175,E01005316,3.083123905,E01005316,Manchester 053D,"1,532",6.87,223
5176,5176,E01005317,3.181860173,E01005317,Manchester 052E,"1,818",1.96,926
5177,5177,E01005318,3.571494357,E01005318,Manchester 053E,"1,942",0.62,3130
5178,5178,E01005319,3.155732588,E01005319,Manchester 051E,"2,197",0.47,4706
32726,32726,E01033651,-0.033698767,E01033651,Manchester 054B,"1,887",0.3,6345
32727,32727,E01033652,0.144210893,E01033652,Manchester 022F,"1,919",0.28,6793
32728,32728,E01033653,-0.480326667,E01033653,Manchester 055B,"3,468",0.31,11105
32729,32729,E01033654,-1.401027505,E01033654,Manchester 055C,"6,610",0.28,23786
32730,32730,E01033655,-0.537881897,E01033655,Manchester 056B,"1,619",0.12,14029
32731,32731,E01033656,-1.030370457,E01033656,Manchester 057B,"4,588",0.21,21889
32732,32732,E01033657,0.473559305,E01033657,Manchester 022G,"1,756",0.17,10086
32733,32733,E01033658,-0.105048108,E01033658,Manchester 054C,"1,578",0.61,2582
32734,32734,E01033659,0.256316373,E01033659,Manchester 055D,"2,470",0.18,13639
32735,32735,E01033660,-0.501824763,E01033660,Manchester 059B,"1,551",0.1,16039
32736,32736,E01033661,0.595433664,E01033661,Manchester 055E,"2,367",0.56,4245
32737,32737,E01033662,-0.562599966,E01033662,Manchester 057C,"3,357",0.15,23152
32738,32738,E01033663,2.333614371,E01033663,Manchester 013E,"2,078",0.22,9515
32739,32739,E01033664,-0.474939183,E01033664,Manchester 054D,"1,374",0.26,5303
32740,32740,E01033665,0.256846215,E01033665,Manchester 056C,"1,733",0.7,2461
32741,32741,E01033666,1.417047438,E01033666,Manchester 017F,"3,067",0.59,5221
32742,32742,E01033667,0.23557706,E01033667,Manchester 054E,"1,148",0.13,8645
32743,32743,E01033668,1.129467297,E01033668,Manchester 015F,"1,286",0.31,4130
32744,32744,E01033669,2.204484419,E01033669,Manchester 015G,"1,509",0.8,1884
32745,32745,E01033670,-0.382096732,E01033670,Manchester 039E,"1,598",0.25,6326
32746,32746,E01033671,0.332803299,E01033671,Manchester 039F,"1,808",0.22,8057
32747,32747,E01033672,1.079625369,E01033672,Manchester 059C,"1,246",0.23,5371
32748,32748,E01033673,-0.58429781,E01033673,Manchester 059D,"1,695",0.06,26320
32749,32749,E01033674,0.35249468,E01033674,Manchester 058C,"2,323",0.73,3202
32750,32750,E01033675,0.203547796,E01033675,Manchester 058D,"2,429",0.25,9854
32751,32751,E01033676,1.884523253,E01033676,Manchester 056D,"1,614",0.72,2229
32752,32752,E01033677,-0.826236427,E01033677,Manchester 060A,"1,797",0.26,6936
32753,32753,E01033678,2.290445748,E01033678,Manchester 009F,"1,678",0.36,4669
32754,32754,E01033679,2.997535839,E01033679,Manchester 009G,"1,326",0.34,3914
32755,32755,E01033680,0.82822311,E01033680,Manchester 028E,"1,499",0.16,9185
32756,32756,E01033681,-0.578252782,E01033681,Manchester 060B,"1,933",0.34,5634
32757,32757,E01033682,-0.550196677,E01033682,Manchester 060C,"1,574",0.17,9281
32758,32758,E01033683,-0.769012934,E01033683,Manchester 060D,"2,043",0.2,10323
32759,32759,E01033684,0.345058679,E01033684,Manchester 013F,"2,183",0.05,45197
32760,32760,E01033685,1.03668508,E01033685,Manchester 003F,"1,507",0.33,4571
32761,32761,E01033686,1.066217309,E01033686,Manchester 028F,"1,213",0.15,8065
32762,32762,E01033687,3.027520392,E01033687,Manchester 003G,"1,779",0.42,4258
32763,32763,E01033688,2.700613506,E01033688,Manchester 013G,"1,606",0.92,1739
